step,max_d,max_H,Solid solve Time,Compute Strain Time,Driving Force Time,Phase Solve Time,Total Step Time
1969,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060745
1970,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059553
1971,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004049778
1972,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
1973,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070520
1974,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064322
1975,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064560
1976,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071236
1977,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072905
1978,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
1979,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
1980,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
1981,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064083
1982,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068375
1983,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074335
1984,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082203
1985,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076958
1986,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075527
1987,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084110
1988,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056692
1989,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056931
1990,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064798
1991,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056931
1992,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
1993,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004057884
1994,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065990
1995,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062653
1996,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
1997,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076719
1998,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050016
1999,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058599
2000,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004053116
2001,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004155159
2002,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004097939
2003,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083872
2004,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004088163
2005,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084587
2006,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074574
2007,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078150
2008,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073381
2009,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070997
2010,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
2011,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071712
2012,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
2013,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
2014,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080534
2015,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078865
2016,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075527
2017,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082680
2018,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080296
2019,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074335
2020,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083395
2021,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074097
2022,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079342
2023,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004194260
2024,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063845
2025,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055023
2026,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060268
2027,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072189
2028,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067183
2029,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
2030,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
2031,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
2032,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062176
2033,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066229
2034,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004051447
2035,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063845
2036,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076719
2037,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
2038,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
2039,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067183
2040,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073381
2041,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084349
2042,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077673
2043,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083395
2044,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065514
2045,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075050
2046,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070520
2047,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
2048,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
2049,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055023
2050,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004053831
2051,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004163980
2052,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004088402
2053,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078627
2054,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078865
2055,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070282
2056,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004086733
2057,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073620
2058,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073858
2059,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067421
2060,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069567
2061,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004093647
2062,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063606
2063,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
2064,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067183
2065,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004083395
2066,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067183
2067,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2068,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
2069,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080772
2070,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073858
2071,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079580
2072,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073620
2073,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068136
2074,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
2075,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059315
2076,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055738
2077,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2078,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070997
2079,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056215
2080,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061222
2081,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
2082,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059076
2083,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063129
2084,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066229
2085,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070044
2086,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058838
2087,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004086971
2088,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2089,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064083
2090,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2091,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
2092,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
2093,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070997
2094,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004045486
2095,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004053116
2096,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061460
2097,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054785
2098,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050732
2099,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064083
2100,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054308
2101,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004155636
2102,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
2103,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
2104,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084587
2105,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074574
2106,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067183
2107,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2108,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081011
2109,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073143
2110,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084349
2111,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075527
2112,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075527
2113,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050255
2114,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058123
2115,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
2116,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063845
2117,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074335
2118,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067421
2119,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
2120,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
2121,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075289
2122,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076242
2123,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066706
2124,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087687
2125,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067421
2126,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078627
2127,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082680
2128,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063368
2129,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080772
2130,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004081726
2131,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070997
2132,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
2133,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
2134,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077673
2135,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067898
2136,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073620
2137,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064560
2138,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004082918
2139,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070759
2140,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070044
2141,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066944
2142,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068613
2143,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054785
2144,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
2145,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061460
2146,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056931
2147,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004057646
2148,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059553
2149,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004040241
2150,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004048109
2151,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004137993
2152,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077673
2153,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004078388
2154,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004088640
2155,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085302
2156,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004079580
2157,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061460
2158,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071712
2159,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063368
2160,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062891
2161,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064083
2162,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
2163,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073620
2164,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054070
2165,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061937
2166,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004049778
2167,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054070
2168,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063368
2169,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061460
2170,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050732
2171,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073143
2172,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050016
2173,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004050255
2174,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055023
2175,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004055023
2176,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058123
2177,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
2178,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004057407
2179,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061460
2180,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063606
2181,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063606
2182,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063845
2183,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061222
2184,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066467
2185,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067898
2186,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061699
2187,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004054070
2188,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073858
2189,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004099131
2190,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077196
2191,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
2192,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
2193,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004197121
2194,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004095793
2195,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064322
2196,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004084826
2197,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072666
2198,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004095316
2199,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004495621
2200,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004342794
2201,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004142284
2202,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004108667
2203,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076481
2204,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004087925
2205,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077196
2206,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
2207,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076719
2208,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004073381
2209,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075766
2210,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004077435
2211,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074097
2212,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004075289
2213,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067898
2214,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059553
2215,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060030
2216,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004795074
2217,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004089832
2218,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004100084
2219,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064798
2220,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071712
2221,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060507
2222,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076719
2223,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060984
2224,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066706
2225,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2226,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074574
2227,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068375
2228,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068136
2229,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004071951
2230,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066706
2231,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
2232,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065275
2233,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004052162
2234,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004058123
2235,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067659
2236,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064083
2237,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004066944
2238,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067183
2239,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062653
2240,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064560
2241,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004068851
2242,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070759
2243,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004059076
2244,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004064798
2245,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067659
2246,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004056931
2247,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004048586
2248,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004065037
2249,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004057407
2250,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004060030
2251,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004154444
2252,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076958
2253,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004063845
2254,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004085302
2255,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004076004
2256,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004080296
2257,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004062414
2258,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004072905
2259,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004074097
2260,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004067898
2261,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069090
2262,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004070282
2263,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004061699
2264,0.99686965,7.8589e+03,0.000000000,0.000000000,0.000000000,0.000000000,0.004069805
